cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
76678;PR;LONDRINA;353314;481;1546;17953;29301;74177;70107;95221;43242;17687;3595;191468;161846;0
76694;PR;LUPIONÓPOLIS;4179;41;79;241;336;810;736;1095;428;275;138;2134;2039;6
76716;PR;MALLET;10605;58;93;615;927;2196;1929;2616;1141;581;449;5101;5497;7
76732;PR;MAMBORÊ;11227;68;92;621;887;2255;2059;2943;1315;679;307;5797;5424;6
76759;PR;MANDAGUAÇU;16464;36;100;916;1433;3328;3196;4321;1660;894;580;8366;8030;68
76775;PR;MANDAGUARI;27183;73;220;1387;2162;5287;4972;7199;3091;1744;1048;14021;13140;22
76791;PR;MANDIRITUBA;17135;166;325;1242;1501;3468;3278;4352;1747;833;223;8615;8520;0
76813;PR;MANOEL RIBAS;10658;86;129;636;972;2204;1984;2547;1204;612;283;5436;5216;6
76830;PR;MARECHAL CÂNDIDO RONDON;37834;100;256;1983;3138;7725;7153;9869;4291;2397;922;19606;18203;25
76856;PR;MARIA HELENA;4702;48;61;253;399;921;840;1215;520;318;126;2361;2333;8
76872;PR;MARIALVA;27916;60;193;1432;2158;5846;5323;7045;3242;1674;942;14355;13517;44
76899;PR;MARILUZ;8292;89;126;496;728;1710;1483;2019;795;555;291;4219;4058;15
76910;PR;MARINGÁ;261717;357;988;12146;20696;54482;49355;70603;31682;15708;5700;142334;119383;0
76937;PR;MARIÓPOLIS;5353;51;76;295;455;1093;905;1378;641;322;136;2687;2665;1
76953;PR;MARMELEIRO;11264;100;120;663;956;2232;1888;2843;1312;716;434;5678;5578;8
76970;PR;MARUMBI;3836;27;62;205;345;790;684;970;413;250;90;1928;1908;0
76996;PR;MATELÂNDIA;13021;57;115;789;1107;2692;2498;3187;1391;750;435;6685;6328;8
77011;PR;MEDIANEIRA;34463;133;302;1964;3083;7424;6647;8853;3350;1813;894;17923;16513;27
77038;PR;MIRADOR;2297;30;37;134;232;532;399;553;200;125;54;1140;1156;1
77054;PR;MIRASELVA;1681;22;20;98;126;319;304;414;233;110;35;864;817;0
77070;PR;MOREIRA SALES;9759;72;139;605;797;1751;1541;2648;1137;724;345;4971;4784;4
77097;PR;MORRETES;15216;71;150;860;1272;2938;2932;3681;1723;936;653;7532;7673;11
77119;PR;MUNHOZ DE MELO;3473;33;55;193;303;675;540;911;377;260;126;1713;1760;0
77135;PR;NOSSA SENHORA DAS GRAÇAS;3402;23;51;199;284;660;616;918;345;190;116;1668;1723;11
77151;PR;NOVA ALIANÇA DO IVAÍ;1569;9;23;93;157;326;322;398;127;71;43;789;780;0
77178;PR;NOVA AMÉRICA DA COLINA;3285;56;54;201;296;709;625;807;299;182;56;1588;1695;2
77194;PR;NOVA CANTU;5631;102;122;357;493;934;945;1543;634;371;130;2779;2852;0
77216;PR;NOVA ESPERANÇA;21263;65;138;1060;1667;4063;3955;5665;2381;1383;886;11152;10100;11
