cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
95052;GO;OURO VERDE DE GOIÁS;3493;53;47;208;282;640;711;900;389;204;59;1756;1737;0
95079;GO;OUVIDOR;7413;58;129;421;649;1618;1559;1802;687;363;127;3601;3812;0
95095;GO;PADRE BERNARDO;19220;248;322;1231;1657;4109;3853;4321;1794;1054;629;9458;9751;11
95117;GO;PALMEIRAS DE GOIÁS;18099;142;238;1070;1551;3933;3754;4552;1762;861;236;9469;8630;0
95133;GO;PALMELO;2087;21;40;135;165;362;386;523;256;131;68;1078;1009;0
95150;GO;PALMINÓPOLIS;3634;42;61;182;293;652;721;996;428;215;44;1843;1791;0
95176;GO;PANAMÁ;2393;25;32;130;172;419;470;612;314;155;64;1177;1216;0
95230;GO;PARAÚNA;9124;67;102;465;740;1822;1978;2202;938;508;302;4600;4524;0
95311;GO;PETROLINA DE GOIÁS;8113;67;83;383;599;1480;1587;2144;965;544;260;4115;3996;2
95354;GO;PILAR DE GOIÁS;3238;60;61;181;281;671;601;799;335;189;60;1490;1748;0
95397;GO;PIRACANJUBA;18305;92;217;1004;1308;3139;3526;4818;2310;1310;581;9295;9010;0
95419;GO;PIRANHAS;8967;82;138;486;679;1471;1674;2473;1134;590;239;4539;4428;0
95435;GO;PIRENÓPOLIS;19199;116;191;1006;1433;3687;4006;5055;2145;1135;425;9504;9695;0
95451;GO;PIRES DO RIO;22103;64;173;1210;1668;4298;4292;5717;2427;1451;803;11580;10520;3
95494;GO;PONTALINA;15026;147;195;743;1070;2803;2956;3762;1677;1032;640;7686;7337;3
95559;GO;PORANGATU;31889;232;411;1889;2772;6577;6354;7682;3105;1700;1165;16495;15380;14
95575;GO;PORTELÂNDIA;3798;60;48;209;293;854;770;884;382;201;96;1806;1991;1
95613;GO;POSSE;23771;167;268;1520;2222;5745;5080;5158;1771;1043;795;11924;11839;8
95630;GO;QUIRINÓPOLIS;35345;209;352;1694;2754;7441;7127;8623;3692;2092;1358;18135;17208;2
95656;GO;RIALMA;7515;50;101;457;600;1452;1619;2003;825;339;69;3986;3529;0
95672;GO;RIANÁPOLIS;3479;43;52;239;259;679;688;958;395;138;28;1777;1702;0
95710;GO;RIO VERDE;117578;499;1247;7132;10738;30337;25122;27178;9953;4219;1153;61842;55736;0
95737;GO;RUBIATABA;15629;116;193;836;1290;3070;3047;4052;1624;875;526;8083;7546;0
95753;GO;SANCLERLÂNDIA;7367;88;101;371;602;1404;1418;1900;809;481;193;3651;3715;1
95770;GO;SANTA BÁRBARA DE GOIÁS;5256;51;83;288;436;1109;1083;1285;487;254;180;2593;2663;0
95796;GO;SANTA CRUZ DE GOIÁS;2639;19;40;126;177;512;489;709;325;165;77;1238;1401;0
95818;GO;SANTA HELENA DE GOIÁS;26888;124;283;1568;2069;5527;5347;7056;2896;1481;537;13928;12960;0
95834;GO;SANTA RITA DO ARAGUAIA;4563;32;82;292;361;973;939;1033;423;256;171;2221;2340;2
95850;GO;SANTA ROSA DE GOIÁS;3245;34;35;165;224;612;592;892;390;235;66;1575;1670;0
95877;GO;SANTA TEREZA DE GOIÁS;2958;42;80;160;202;497;587;741;357;204;88;1500;1458;0
95893;GO;SANTA TEREZINHA DE GOIÁS;8403;100;136;414;668;1629;1554;2164;1007;542;189;4262;4141;0
95915;GO;SÃO DOMINGOS;7527;107;119;421;555;1545;1475;1709;762;466;367;3532;3991;4
95931;GO;SÃO FRANCISCO DE GOIÁS;5499;56;97;350;450;1107;1064;1369;547;317;142;2704;2795;0
95958;GO;PLANALTINA;49825;360;787;4179;5439;12091;11449;10474;3479;1262;305;26828;22997;0
95974;GO;SÃO JOÃO D'ALIANÇA;6774;109;122;395;611;1512;1390;1506;571;340;217;3247;3524;3
95990;GO;SÃO LUÍS DE MONTES BELOS;21114;143;259;1246;1737;3983;4190;5827;2508;1024;197;11295;9819;0
96016;GO;SÃO MIGUEL DO ARAGUAIA;19006;143;263;1080;1465;3823;3790;4672;2028;1085;656;9456;9549;1
96059;GO;SÃO SIMÃO;14674;98;191;820;1259;3003;3133;3596;1422;798;354;7285;7387;2
96075;GO;SERRANÓPOLIS;5889;55;114;337;507;1317;1177;1385;517;350;130;2750;3139;0
96091;GO;SILVÂNIA;15237;81;143;912;1138;3004;3351;3815;1516;838;439;7592;7645;0
96113;GO;SÍTIO D'ABADIA;2777;42;67;194;267;666;564;604;237;105;31;1321;1456;0
96172;GO;TAQUARAL DE GOIÁS;4419;58;67;263;393;890;863;1173;478;180;54;2166;2253;0
96237;GO;TRÊS RANCHOS;3610;51;64;172;269;676;716;964;433;197;68;1708;1902;0
