cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
64050;SP;ESTRELA D'OESTE;7100;21;45;349;494;1429;1348;1875;826;483;230;3582;3518;0
64076;SP;ESTRELA DO NORTE;2725;36;53;154;235;591;483;703;235;145;90;1341;1382;2
64092;SP;FARTURA;13153;46;111;628;928;2711;2389;3352;1543;968;477;6866;6274;13
64114;SP;FERNANDÓPOLIS;51321;98;223;2292;3550;9825;9672;13451;6394;3851;1965;26894;24375;52
64130;SP;FERNANDO PRESTES;5058;40;51;198;316;964;972;1229;623;414;251;2562;2495;1
64157;SP;FERRAZ DE VASCONCELOS;124774;362;1039;8412;12483;29969;26076;29588;10664;4250;1929;64957;59638;179
64173;SP;FLORA RICA;1885;13;19;100;148;368;317;465;218;151;86;935;947;3
64190;SP;FLOREAL;2862;21;32;120;209;487;483;738;386;266;120;1444;1417;1
64211;SP;FLÓRIDA PAULISTA;8451;33;77;436;655;1698;1533;2181;974;628;236;4243;4205;3
64238;SP;FLORÍNEA;2894;35;44;148;240;563;540;706;361;178;79;1435;1459;0
64254;SP;FRANCA;231871;230;828;10837;19198;49537;45393;60514;25856;12985;6492;121978;109612;281
64270;SP;FRANCISCO MORATO;117890;515;1416;9156;12603;29473;24583;25907;9712;3229;1296;61101;56583;206
64297;SP;FRANCO DA ROCHA;97911;133;556;6304;9389;23350;21454;22007;9357;3568;1790;50554;47237;120
64319;SP;GABRIEL MONTEIRO;2687;30;24;117;172;539;492;704;320;187;102;1325;1362;0
64335;SP;GÁLIA;5571;16;34;220;392;1004;1099;1366;765;381;294;2782;2787;2
64351;SP;GARÇA;35138;81;198;1616;2640;6838;6995;8726;4242;2261;1540;18432;16695;11
64378;SP;GASTÃO VIDIGAL;3375;38;39;161;245;809;614;744;379;227;119;1595;1761;19
64394;SP;GENERAL SALGADO;8999;78;101;465;675;1801;1568;2366;1123;594;227;4534;4462;3
64416;SP;GETULINA;8529;40;73;461;632;1600;1631;2012;960;622;498;4320;4206;3
64432;SP;GLICÉRIO;4283;31;68;216;337;860;845;1040;496;268;122;2084;2199;0
64459;SP;GUAIÇARA;8628;44;83;487;695;1889;1640;2150;874;470;296;4388;4239;1
64475;SP;GUAIMBÉ;4780;46;63;276;394;1011;890;1126;524;319;131;2406;2373;1
64491;SP;GUAÍRA;29903;65;191;1435;2224;6174;6007;7770;3389;1765;881;15430;14433;40
64513;SP;GUAPIAÇU;14140;11;49;529;1021;3003;2949;3692;1549;872;465;7055;7083;2
64530;SP;GUAPIARA;15894;52;151;902;1453;3390;3080;3776;1591;916;582;7699;8175;20
64556;SP;GUARÁ;15219;57;127;890;1253;3124;3118;3619;1667;861;503;7840;7368;11
64572;SP;GUARAÇAÍ;6966;22;56;271;440;1237;1302;1861;887;578;312;3533;3431;2
64599;SP;GUARACI;8747;69;104;444;644;1925;1603;2145;910;482;421;4266;4481;0
64610;SP;GUARANI D'OESTE;1753;8;13;83;119;349;323;472;200;128;58;893;859;1
64637;SP;GUARANTÃ;5608;49;62;296;436;1202;1126;1296;643;313;185;2785;2822;1
64653;SP;GUARARAPES;25128;67;209;1169;1785;5038;4734;6684;2759;1762;921;13070;12029;29
64670;SP;GUARAREMA;23867;152;259;1349;2027;5119;4913;5731;2622;1217;477;12057;11802;8
64696;SP;GUARATINGUETÁ;90858;134;383;4469;7097;18631;17963;23841;10276;5288;2776;47777;42884;197
64718;SP;GUAREÍ;8908;11;35;371;704;1809;1753;2332;1004;564;325;4301;4603;4
64734;SP;GUARIBA;28503;69;178;1506;2448;6734;5907;7078;2562;1265;756;14453;13981;69
64750;SP;GUARUJÁ;225501;427;1308;12569;19808;49547;47974;57183;21464;9908;5303;117816;107399;286
64777;SP;GUARULHOS;902720;2277;6907;57149;84399;210505;194196;217627;81002;33834;14802;475943;425824;953
64793;SP;GUZOLÂNDIA;3864;37;63;232;328;791;746;937;411;236;82;1898;1966;0
64815;SP;HERCULÂNDIA;7281;77;94;360;575;1408;1410;1850;773;466;268;3690;3591;0
64831;SP;IACANGA;8040;37;65;375;609;1575;1671;2029;942;521;216;4002;4027;11
