cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
36633;BA;JEREMOABO;26193;185;332;1648;2700;5936;4798;5571;2492;1656;875;13349;12833;11
36650;BA;JIQUIRIÇÁ;10961;155;155;569;922;2659;2180;2319;943;538;520;5431;5523;7
36676;BA;JITAÚNA;10973;171;242;785;951;2257;2035;2458;1158;638;278;5627;5346;0
36692;BA;JUAZEIRO;146385;953;1844;9889;14379;34585;31608;31326;10926;6398;4473;76732;69530;123
36706;BA;JUCURUÇU;8493;132;157;514;806;1973;1519;1767;892;529;202;3961;4528;4
36714;BA;JUSSARA;12491;202;241;866;1173;2881;2301;2597;1235;688;305;6056;6411;24
36730;BA;JUSSIAPE;6715;103;93;295;491;1432;1154;1515;764;529;339;3455;3253;7
36757;BA;LAFAIETE COUTINHO;3840;60;77;189;286;905;705;820;438;255;105;1850;1990;0
36765;BA;LAGOA REAL;10879;231;262;712;1015;2659;1913;2095;948;588;455;5215;5658;6
36773;BA;LAJE;19400;182;290;1144;1690;4524;4003;4241;1596;932;798;9866;9530;4
36790;BA;LAJEDÃO;5145;113;109;298;445;1122;950;1179;485;304;139;2488;2650;7
36811;BA;LAJEDINHO;3254;40;65;220;309;742;586;704;309;204;75;1577;1673;4
36820;BA;LAJEDO DO TABOCAL;6333;101;143;404;594;1390;1170;1340;637;378;176;3193;3138;2
36838;BA;LAMARÃO;8125;111;159;577;697;1879;1537;1530;695;485;455;4038;4087;0
36854;BA;LAURO DE FREITAS;118561;265;704;6421;11334;29053;28299;26718;10125;3773;1867;63887;54622;52
36870;BA;LENÇÓIS;7454;95;151;478;704;1881;1449;1546;559;319;272;3806;3648;0
36897;BA;LICÍNIO DE ALMEIDA;9324;83;148;500;797;2040;1650;2149;1045;657;255;4598;4718;8
36919;BA;LIVRAMENTO DE NOSSA SENHORA;33728;451;521;1897;2787;7759;6536;7293;3082;2052;1348;16867;16843;18
36935;BA;MACAJUBA;10072;137;196;635;921;2390;1884;1959;891;612;447;5069;5000;3
36951;BA;MACARANI;13940;203;247;884;1309;3164;2454;2908;1381;890;499;7027;6906;7
36978;BA;MACAÚBAS;34266;576;679;2190;3265;7523;6120;7236;3070;2082;1524;17198;17059;9
36994;BA;MACURURÉ;6682;104;106;397;549;1454;1273;1336;614;459;390;3410;3248;24
37010;BA;MAIQUINIQUE;7711;114;154;491;661;1757;1458;1605;819;424;228;3855;3853;3
37036;BA;MAIRI;14695;193;251;893;1429;3181;2529;3065;1613;1001;540;7696;6995;4
37052;BA;MALHADA;13241;243;315;980;1354;3219;2453;2582;1004;645;445;6426;6795;20
37079;BA;MALHADA DE PEDRAS;7536;172;157;496;665;1633;1370;1652;704;506;180;3667;3865;4
37095;BA;MANOEL VITORINO;12355;269;276;815;1118;2632;2325;2652;1292;691;285;6150;6205;0
37117;BA;MARACÁS;21030;184;322;1168;1842;4865;3741;4570;2012;1261;1063;10812;10214;4
37133;BA;MARAGOGIPE;33480;155;336;1764;3007;8222;7360;7384;3054;1601;596;17241;16224;15
37150;BA;MARAÚ;13400;176;230;695;1148;3317;2752;2743;1127;655;557;6321;7079;0
37176;BA;MARCIONÍLIO SOUZA;7984;132;193;564;818;1896;1381;1649;702;436;213;4004;3974;6
37192;BA;MASCOTE;9514;155;176;585;804;2147;1733;1916;1027;609;362;4816;4696;2
37214;BA;MATA DE SÃO JOÃO;36595;228;486;2225;3376;9316;8399;7778;2894;1368;523;18822;17751;22
37222;BA;MATINA;9331;239;169;681;940;2115;1674;1912;824;443;332;4647;4672;12
37230;BA;MEDEIROS NETO;18174;226;283;1034;1611;3855;3331;4133;1798;1250;653;9049;9117;8
37257;BA;MIGUEL CALMON;21758;86;188;1062;1777;5008;4197;4798;2104;1437;1101;11192;10560;6
37273;BA;MILAGRES;9122;109;148;532;824;2075;1914;1859;827;520;312;4783;4338;1
37290;BA;MIRANGABA;12091;114;169;696;1109;2763;2263;2532;1148;750;543;6187;5890;14
37303;BA;MIRANTE;7661;104;118;378;637;1710;1485;1560;731;569;368;3750;3907;4
37311;BA;MONTE SANTO;43025;533;727;2779;3926;9631;7981;8555;3978;2888;2024;21080;21923;22
37338;BA;MORPARÁ;7285;97;121;430;670;1590;1192;1608;795;504;277;3556;3726;3
