cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
42099;MG;CAMANDUCAIA;16972;102;192;956;1368;3498;3317;4141;1844;989;565;8374;8590;8
42102;MG;GAMELEIRAS;4403;89;85;307;433;951;752;1014;429;229;113;2165;2236;2
42110;MG;CAMBUÍ;20953;56;132;1048;1553;4129;4035;5229;2487;1430;854;10633;10314;6
42129;MG;GLAUCILÂNDIA;3676;41;60;224;259;826;799;841;359;195;72;1765;1908;3
42137;MG;CAMBUQUIRA;10279;26;58;528;804;1988;1826;2552;1290;687;520;5223;5050;6
42145;MG;GOIABEIRA;3183;55;69;136;281;678;540;798;358;186;82;1621;1560;2
42153;MG;CAMPANÁRIO;3483;47;70;260;359;734;631;795;318;188;81;1768;1713;2
42161;MG;GOIANÁ;3952;29;54;211;285;706;715;1058;486;254;154;1949;2001;2
42170;MG;CAMPANHA;12108;31;87;621;988;2523;2133;3125;1371;739;490;6205;5889;14
42188;MG;GUARACIAMA;4551;59;75;277;373;998;930;1051;460;238;90;2211;2340;0
42196;MG;CAMPESTRE;16407;57;123;798;1243;3070;3043;4350;2006;1090;626;7948;8437;22
42200;MG;IBIRACATU;6003;105;114;406;580;1378;948;1275;542;355;298;2886;3104;13
42218;MG;CAMPINA VERDE;15618;132;183;755;1087;2972;2734;4178;1850;1212;515;7743;7869;6
42226;MG;IMBÉ DE MINAS;6185;95;94;357;563;1436;1199;1349;556;324;212;2964;3204;17
42234;MG;CAMPO BELO;39725;140;345;1788;2710;7817;7642;9931;5025;2586;1739;20856;18832;37
42242;MG;INDAIABIRA;6481;141;149;470;632;1384;1114;1331;624;399;237;3145;3336;0
42250;MG;CAMPO DO MEIO;10311;93;112;515;781;2022;1932;2715;1189;608;344;5072;5220;19
42269;MG;JAPONVAR;8142;100;151;566;819;1995;1424;1615;722;462;288;3903;4230;9
42277;MG;CAMPO FLORIDO;5954;66;97;372;586;1420;1165;1372;485;255;135;2760;3194;0
42285;MG;JENIPAPO DE MINAS;5942;82;103;392;617;1536;1011;1109;482;326;284;2931;2996;15
42293;MG;CAMPOS ALTOS;10511;68;141;588;875;2239;2010;2486;1076;618;410;5295;5208;8
42307;MG;JOSÉ GONÇALVES DE MINAS;4028;72;105;307;417;1054;773;714;307;163;116;2003;2023;2
42315;MG;CAMPOS GERAIS;20812;113;218;1108;1704;4125;4199;5144;2228;1232;741;10329;10443;40
42323;MG;JOSÉ RAYDAN;4365;74;63;292;377;972;780;889;433;284;201;2133;2230;2
42331;MG;CANAÃ;4219;40;46;206;340;935;791;1004;468;257;132;2045;2167;7
42340;MG;SÃO SEBASTIÃO DA VARGEM ALEGRE;2438;39;52;166;186;479;447;622;278;109;60;1178;1260;0
42358;MG;CANÁPOLIS;9303;78;110;526;711;1913;1851;2326;940;555;293;4556;4746;1
42366;MG;SÃO SEBASTIÃO DO ANTA;5505;103;116;376;493;1344;1134;1085;437;247;170;2705;2799;1
42374;MG;CANA VERDE;4773;24;61;216;348;963;909;1150;617;317;168;2317;2449;7
42382;MG;SERRANÓPOLIS DE MINAS;3917;60;59;228;367;914;712;871;373;253;80;1934;1981;2
42390;MG;CANDEIAS;12073;57;119;584;813;2227;2315;3067;1531;835;525;5846;6226;1
42404;MG;SETUBINHA;8820;159;192;747;973;2148;1468;1564;793;462;314;4486;4328;6
42412;MG;CAPARAÓ;4456;39;91;274;361;1047;843;1044;422;184;150;2125;2321;10
42420;MG;TAPARUBA;3156;47;33;168;253;587;581;791;406;218;72;1574;1582;0
42439;MG;CAPELA NOVA;4356;56;55;242;290;806;780;1142;508;300;177;2179;2176;1
42447;MG;UNIÃO DE MINAS;2932;25;39;178;208;627;605;750;289;164;47;1374;1558;0
42455;MG;CAPELINHA;26928;221;431;1910;2629;6601;5313;5515;2188;1256;862;14094;12782;52
42463;MG;URUANA DE MINAS;3184;46;70;190;234;644;643;759;354;181;63;1580;1604;0
42471;MG;CAPETINGA;6021;24;77;269;398;1149;1110;1425;793;428;348;2943;3065;13
42480;MG;VARGEM GRANDE DO RIO PARDO;4006;108;101;300;407;886;724;844;355;175;106;1966;2039;1
42498;MG;CAPIM BRANCO;7823;60;104;466;678;1573;1471;1913;850;419;289;3950;3857;16
42501;MG;VARJÃO DE MINAS;5750;56;97;366;559;1372;1203;1411;428;196;62;2745;2997;8
42510;MG;CAPINÓPOLIS;11381;89;164;629;935;2114;2190;2976;1248;772;263;5649;5728;4
42528;MG;VERDELÂNDIA;6754;84;125;501;842;1738;1178;1311;487;295;192;3285;3458;11
42536;MG;CAPITÃO ENÉAS;12358;110;191;807;1226;2898;2288;2661;1045;678;454;6072;6260;26
42544;MG;VEREDINHA;4969;71;104;278;484;1225;861;1014;477;259;196;2419;2545;5
42552;MG;CAPITÓLIO;7439;33;63;353;512;1361;1430;1973;958;464;291;3636;3801;2
42560;MG;VERMELHO NOVO;4769;57;78;299;365;1008;936;1115;484;286;141;2279;2488;2
42579;MG;CAPUTIRA;7973;116;152;497;647;1751;1529;1781;788;441;271;3895;4073;5
42587;MG;TOCOS DO MOJI;3851;26;39;195;268;733;721;1057;460;248;104;1769;2076;6
42595;MG;CARAÍ;15323;222;285;1048;1433;3488;2547;3021;1499;986;793;7723;7583;17
42617;MG;CARANAÍBA;3144;29;52;171;242;688;567;783;339;183;90;1525;1619;0
42633;MG;CARANDAÍ;19808;96;206;1166;1686;4080;3781;5112;2095;1053;533;10046;9750;12
